No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
6571,2013,11,29,18,79.0,83.0,9.0,58.0,800.0,6.0,8.5,1008.1,-11.0,0.0,W,1.8,Changping,2013-11-29 18:00:00
6572,2013,11,29,19,66.0,74.0,9.0,61.0,800.0,4.0,8.9,1008.1,-11.2,0.0,WNW,1.3,Changping,2013-11-29 19:00:00
6573,2013,11,29,20,64.0,69.0,9.0,59.0,800.0,5.0,9.1,1008.0,-11.5,0.0,WNW,1.5,Changping,2013-11-29 20:00:00
6574,2013,11,29,21,71.0,74.0,9.0,62.0,800.0,6.0,10.1,1008.2,-11.3,0.0,WNW,1.5,Changping,2013-11-29 21:00:00
6575,2013,11,29,22,116.0,111.0,9.0,69.0,800.0,8.0,8.5,1008.2,-11.0,0.0,E,1.4,Changping,2013-11-29 22:00:00
6576,2013,11,29,23,64.0,69.0,9.0,56.0,800.0,6.0,5.6,1008.6,-11.1,0.0,NNW,2.0,Changping,2013-11-29 23:00:00
6577,2013,11,30,0,85.0,87.0,9.0,63.0,800.0,4.0,5.8,1008.8,-11.3,0.0,NW,1.3,Changping,2013-11-30 00:00:00
6578,2013,11,30,1,42.0,43.0,9.0,44.0,1100.0,8.0,6.0,1009.6,-12.1,0.0,NW,0.8,Changping,2013-11-30 01:00:00
6579,2013,11,30,2,36.0,42.0,9.0,41.0,1000.0,12.0,5.6,1010.4,-12.4,0.0,N,1.5,Changping,2013-11-30 02:00:00
6580,2013,11,30,3,33.0,44.0,9.0,42.0,700.0,12.0,4.7,1011.1,-12.7,0.0,NNE,1.3,Changping,2013-11-30 03:00:00
6581,2013,11,30,4,33.0,45.0,9.0,42.0,700.0,16.0,3.8,1011.7,-13.1,0.0,NNW,1.0,Changping,2013-11-30 04:00:00
6582,2013,11,30,5,35.0,42.0,9.0,43.0,900.0,16.0,4.2,1012.8,-13.2,0.0,WNW,1.3,Changping,2013-11-30 05:00:00
6583,2013,11,30,6,28.0,45.0,9.0,35.0,700.0,24.0,4.7,1013.7,-14.2,0.0,N,1.5,Changping,2013-11-30 06:00:00
6584,2013,11,30,7,26.0,40.0,9.0,29.0,600.0,30.0,4.3,1015.1,-14.5,0.0,N,1.8,Changping,2013-11-30 07:00:00
6585,2013,11,30,8,25.0,47.0,9.0,33.0,700.0,27.0,5.8,1015.9,-14.3,0.0,NNE,0.6,Changping,2013-11-30 08:00:00
6586,2013,11,30,9,24.0,40.0,9.0,29.0,700.0,31.0,8.0,1016.0,-14.9,0.0,NE,1.6,Changping,2013-11-30 09:00:00
6587,2013,11,30,10,21.0,33.0,9.0,22.0,600.0,37.0,8.8,1015.9,-13.6,0.0,N,2.0,Changping,2013-11-30 10:00:00
6588,2013,11,30,11,15.0,28.0,9.0,14.0,400.0,49.0,9.3,1015.1,-13.2,0.0,WNW,1.5,Changping,2013-11-30 11:00:00
6589,2013,11,30,12,12.0,27.0,9.0,15.0,400.0,52.0,10.4,1014.8,-13.0,0.0,NW,2.3,Changping,2013-11-30 12:00:00
6590,2013,11,30,13,18.0,26.0,9.0,15.0,400.0,57.0,10.6,1014.4,-12.8,0.0,WNW,1.5,Changping,2013-11-30 13:00:00
6591,2013,11,30,14,18.0,28.0,9.0,18.0,400.0,53.0,10.3,1014.2,-12.4,0.0,NW,1.5,Changping,2013-11-30 14:00:00
6592,2013,11,30,15,15.0,30.0,11.0,21.0,400.0,54.0,9.6,1014.7,-12.3,0.0,WNW,1.5,Changping,2013-11-30 15:00:00
6593,2013,11,30,16,14.0,34.0,14.0,18.0,400.0,62.0,8.3,1015.1,-12.2,0.0,NW,1.5,Changping,2013-11-30 16:00:00
6594,2013,11,30,17,13.0,36.0,9.0,23.0,400.0,52.0,7.9,1015.9,-12.0,0.0,WNW,2.4,Changping,2013-11-30 17:00:00
6595,2013,11,30,18,20.0,42.0,9.0,31.0,500.0,43.0,6.2,1016.7,-11.9,0.0,NNW,1.7,Changping,2013-11-30 18:00:00
6596,2013,11,30,19,26.0,39.0,9.0,37.0,700.0,35.0,4.6,1016.8,-11.9,0.0,ENE,0.5,Changping,2013-11-30 19:00:00
6597,2013,11,30,20,27.0,39.0,9.0,37.0,800.0,29.0,4.1,1016.8,-12.4,0.0,N,1.5,Changping,2013-11-30 20:00:00
6598,2013,11,30,21,28.0,35.0,9.0,46.0,800.0,18.0,3.9,1017.1,-12.6,0.0,NNE,1.5,Changping,2013-11-30 21:00:00
6599,2013,11,30,22,20.0,28.0,9.0,26.0,500.0,42.0,4.2,1017.1,-12.7,0.0,ENE,1.3,Changping,2013-11-30 22:00:00
6600,2013,11,30,23,25.0,33.0,9.0,31.0,700.0,35.0,3.9,1016.8,-12.6,0.0,NNE,1.6,Changping,2013-11-30 23:00:00
6601,2013,12,1,0,30.0,34.0,9.0,30.0,700.0,33.8436,4.3,1016.6,-12.6,0.0,NNE,2.1,Changping,2013-12-01 00:00:00
6602,2013,12,1,1,25.0,34.0,9.0,33.0,600.0,31.0,3.7,1016.4,-11.9,0.0,N,1.7,Changping,2013-12-01 01:00:00
6603,2013,12,1,2,25.0,32.0,9.0,30.0,700.0,33.0,2.9,1016.2,-11.8,0.0,NNW,1.1,Changping,2013-12-01 02:00:00
6604,2013,12,1,3,28.0,31.0,9.0,35.0,700.0,27.0,3.8,1015.8,-11.8,0.0,NNE,2.2,Changping,2013-12-01 03:00:00
6605,2013,12,1,4,25.0,30.0,9.0,34.0,700.0,27.0,3.0,1015.7,-11.7,0.0,NW,0.9,Changping,2013-12-01 04:00:00
6606,2013,12,1,5,24.0,29.0,9.0,38.0,900.0,22.0,2.8,1016.0,-11.9,0.0,NNW,1.7,Changping,2013-12-01 05:00:00
6607,2013,12,1,6,19.0,24.0,9.0,33.0,800.0,30.0,2.5,1016.0,-11.8,0.0,WNW,2.1,Changping,2013-12-01 06:00:00
6608,2013,12,1,7,25.0,27.0,9.0,36.0,800.0,26.0,1.8,1016.2,-11.7,0.0,NNE,1.8,Changping,2013-12-01 07:00:00
6609,2013,12,1,8,24.0,33.0,9.0,44.0,900.0,17.0,5.4,1016.2,-11.3,0.0,NW,1.5,Changping,2013-12-01 08:00:00
6610,2013,12,1,9,31.0,39.0,9.0,39.0,900.0,23.0,8.0,1016.1,-12.5,0.0,WNW,1.5,Changping,2013-12-01 09:00:00
6611,2013,12,1,10,25.0,40.0,9.0,24.0,500.0,47.0,9.0,1015.4,-12.8,0.0,NW,1.5,Changping,2013-12-01 10:00:00
6612,2013,12,1,11,26.0,42.0,9.0,19.0,400.0,59.0,10.1,1014.1,-13.9,0.0,NW,1.5,Changping,2013-12-01 11:00:00
6613,2013,12,1,12,26.0,49.0,9.0,16.0,400.0,65.0,10.9,1013.1,-14.0,0.0,NW,1.5,Changping,2013-12-01 12:00:00
6614,2013,12,1,13,23.0,27.0,9.0,16.0,400.0,65.0,11.6,1012.2,-14.2,0.0,NW,1.5,Changping,2013-12-01 13:00:00
6615,2013,12,1,14,23.0,26.0,9.0,20.0,500.0,62.0,11.9,1011.6,-14.0,0.0,NW,1.5,Changping,2013-12-01 14:00:00
6616,2013,12,1,15,24.0,24.0,9.0,22.0,400.0,64.0,11.3,1011.4,-13.7,0.0,NW,1.5,Changping,2013-12-01 15:00:00
6617,2013,12,1,16,22.0,28.0,9.0,24.0,500.0,59.0,9.4,1011.3,-11.9,0.0,W,1.1,Changping,2013-12-01 16:00:00
6618,2013,12,1,17,22.0,36.0,9.0,34.0,600.0,43.0,7.5,1011.5,-9.9,0.0,SSW,0.9,Changping,2013-12-01 17:00:00
6619,2013,12,1,18,114.0,135.0,9.0,90.0,800.0,10.0,4.9,1011.6,-11.7,0.0,NNW,1.6,Changping,2013-12-01 18:00:00
6620,2013,12,1,19,140.0,145.0,9.0,95.0,800.0,9.0,3.6,1011.6,-11.6,0.0,NNE,0.7,Changping,2013-12-01 19:00:00
6621,2013,12,1,20,159.0,156.0,9.0,88.0,800.0,11.0,2.9,1011.8,-12.2,0.0,NNE,1.5,Changping,2013-12-01 20:00:00
6622,2013,12,1,21,112.0,122.0,9.0,77.0,800.0,9.0,2.3,1011.8,-12.4,0.0,NNW,1.7,Changping,2013-12-01 21:00:00
6623,2013,12,1,22,105.0,111.0,9.0,72.0,800.0,12.0,1.2,1011.8,-11.6,0.0,N,0.1,Changping,2013-12-01 22:00:00
6624,2013,12,1,23,111.0,107.0,9.0,68.0,800.0,11.0,0.6,1011.8,-11.8,0.0,N,1.4,Changping,2013-12-01 23:00:00
6625,2013,12,2,0,126.0,122.0,9.0,68.0,800.0,12.0,-0.6,1011.3,-10.8,0.0,NNW,1.3,Changping,2013-12-02 00:00:00
6626,2013,12,2,1,158.0,138.0,9.0,67.0,800.0,15.0,-0.9,1011.0,-10.6,0.0,WNW,0.4,Changping,2013-12-02 01:00:00
6627,2013,12,2,2,123.0,123.0,9.0,61.0,800.0,14.0,-0.7,1010.8,-10.6,0.0,N,1.5,Changping,2013-12-02 02:00:00
6628,2013,12,2,3,153.0,160.0,9.0,67.0,800.0,14.0,-0.7,1010.3,-10.9,0.0,N,2.0,Changping,2013-12-02 03:00:00
6629,2013,12,2,4,121.0,143.0,9.0,69.0,800.0,13.0,-1.7,1010.0,-10.8,0.0,NNE,1.1,Changping,2013-12-02 04:00:00
6630,2013,12,2,5,124.0,137.0,9.0,62.0,800.0,10.0,-1.5,1009.8,-9.6,0.0,W,0.7,Changping,2013-12-02 05:00:00
6631,2013,12,2,6,92.0,82.0,9.0,47.0,800.0,7.0,-0.8,1010.2,-10.7,0.0,NNW,0.5,Changping,2013-12-02 06:00:00
6632,2013,12,2,7,81.0,96.0,9.0,52.0,800.0,10.0,-0.5,1010.7,-9.9,0.0,NNW,0.1,Changping,2013-12-02 07:00:00
6633,2013,12,2,8,113.0,119.0,9.0,65.0,800.0,10.0,1.4,1010.7,-9.3,0.0,N,1.3,Changping,2013-12-02 08:00:00
6634,2013,12,2,9,133.0,150.0,9.0,69.0,800.0,9.0,7.5,1010.4,-10.3,0.0,W,1.0,Changping,2013-12-02 09:00:00
6635,2013,12,2,10,118.0,144.0,9.0,61.0,800.0,12.0,10.4,1009.8,-11.6,0.0,NE,1.0,Changping,2013-12-02 10:00:00
6636,2013,12,2,11,58.0,64.0,9.0,41.0,1100.0,17.0,9.3,1009.1,-8.3,0.0,SSW,1.9,Changping,2013-12-02 11:00:00
6637,2013,12,2,12,51.0,80.0,9.0,35.0,800.0,14.0,10.7,1008.4,-7.1,0.0,ESE,1.1,Changping,2013-12-02 12:00:00
6638,2013,12,2,13,51.0,80.0,9.0,35.0,800.0,13.0,10.8,1007.9,-8.0,0.0,S,1.5,Changping,2013-12-02 13:00:00
6639,2013,12,2,14,51.0,248.0,9.0,35.0,800.0,11.0,11.7,1007.5,-8.2,0.0,ESE,1.5,Changping,2013-12-02 14:00:00
6640,2013,12,2,15,51.0,223.0,9.0,35.0,800.0,9.0,10.8,1007.9,-8.0,0.0,ESE,1.0,Changping,2013-12-02 15:00:00
6641,2013,12,2,16,51.0,213.0,9.0,35.0,800.0,8.0,8.9,1008.0,-8.2,0.0,E,0.6,Changping,2013-12-02 16:00:00
6642,2013,12,2,17,51.0,196.0,9.0,35.0,800.0,7.0,6.4,1008.6,-8.4,0.0,NNW,1.1,Changping,2013-12-02 17:00:00
6643,2013,12,2,18,51.0,198.0,9.0,106.0,800.0,7.0,5.1,1009.4,-9.9,0.0,ENE,0.9,Changping,2013-12-02 18:00:00
6644,2013,12,2,19,51.0,206.0,9.0,102.0,800.0,11.0,4.9,1010.3,-10.1,0.0,NW,0.5,Changping,2013-12-02 19:00:00
6645,2013,12,2,20,121.0,101.0,9.0,70.0,800.0,3.0,3.8,1011.0,-9.2,0.0,NW,0.1,Changping,2013-12-02 20:00:00
6646,2013,12,2,21,144.0,158.0,9.0,77.0,800.0,13.0,5.3,1011.5,-10.1,0.0,N,1.5,Changping,2013-12-02 21:00:00
6647,2013,12,2,22,126.0,129.0,9.0,71.0,800.0,9.0,5.8,1011.5,-10.5,0.0,NNW,1.8,Changping,2013-12-02 22:00:00
6648,2013,12,2,23,86.0,75.0,9.0,60.0,800.0,8.0,5.8,1011.9,-10.5,0.0,NNW,1.2,Changping,2013-12-02 23:00:00
6649,2013,12,3,0,72.0,78.0,9.0,58.0,800.0,8.0,6.4,1011.7,-10.8,0.0,N,2.2,Changping,2013-12-03 00:00:00
6650,2013,12,3,1,74.0,77.0,9.0,58.0,800.0,8.0,6.5,1012.1,-10.7,0.0,N,1.7,Changping,2013-12-03 01:00:00
6651,2013,12,3,2,70.0,84.0,9.0,56.0,800.0,8.0,5.7,1012.5,-11.0,0.0,NNE,0.4,Changping,2013-12-03 02:00:00
6652,2013,12,3,3,61.0,81.0,9.0,51.0,1100.0,9.0,5.7,1012.5,-11.0,0.0,N,1.1,Changping,2013-12-03 03:00:00
6653,2013,12,3,4,54.0,66.0,9.0,51.0,1100.0,23.0,5.2,1012.6,-11.0,0.0,NNW,1.1,Changping,2013-12-03 04:00:00
6654,2013,12,3,5,47.0,55.0,9.0,35.0,1100.0,29.0,4.9,1013.0,-10.8,0.0,N,1.4,Changping,2013-12-03 05:00:00
6655,2013,12,3,6,38.0,45.0,9.0,31.0,1200.0,36.0,4.9,1013.8,-11.3,0.0,N,1.0,Changping,2013-12-03 06:00:00
6656,2013,12,3,7,29.0,40.0,9.0,29.0,700.0,37.0,5.6,1014.8,-11.1,0.0,N,1.1,Changping,2013-12-03 07:00:00
6657,2013,12,3,8,28.0,41.0,9.0,30.0,700.0,35.0,7.7,1015.1,-10.6,0.0,N,1.4,Changping,2013-12-03 08:00:00
6658,2013,12,3,9,27.0,47.0,9.0,25.0,700.0,39.0,10.4,1014.9,-10.4,0.0,NE,0.8,Changping,2013-12-03 09:00:00
6659,2013,12,3,10,26.0,39.0,9.0,21.0,700.0,48.0,11.8,1014.7,-10.5,0.0,NNE,0.7,Changping,2013-12-03 10:00:00
6660,2013,12,3,11,26.0,35.0,9.0,17.0,700.0,57.0,13.0,1014.0,-10.1,0.0,NNW,1.2,Changping,2013-12-03 11:00:00
6661,2013,12,3,12,26.0,32.0,9.0,19.0,500.0,55.0,13.2,1013.0,-11.4,0.0,NW,1.5,Changping,2013-12-03 12:00:00
6662,2013,12,3,13,22.0,30.0,9.0,16.0,400.0,65.0,13.6,1012.2,-11.8,0.0,NW,1.5,Changping,2013-12-03 13:00:00
6663,2013,12,3,14,20.0,39.0,12.0,15.0,400.0,72.0,13.9,1011.9,-11.6,0.0,NW,1.5,Changping,2013-12-03 14:00:00
6664,2013,12,3,15,19.0,35.0,11.0,15.0,400.0,72.0,13.3,1011.7,-12.0,0.0,NW,2.4,Changping,2013-12-03 15:00:00
6665,2013,12,3,16,24.0,37.0,9.0,21.0,500.0,66.0,11.5,1012.0,-10.7,0.0,NNW,2.4,Changping,2013-12-03 16:00:00
6666,2013,12,3,17,29.0,39.0,14.0,23.0,600.0,61.0,11.0,1012.4,-10.5,0.0,NW,2.5,Changping,2013-12-03 17:00:00
6667,2013,12,3,18,33.0,46.0,14.0,29.0,600.0,49.0,10.9,1012.4,-10.6,0.0,WNW,2.1,Changping,2013-12-03 18:00:00
6668,2013,12,3,19,35.0,52.0,9.0,36.0,700.0,37.0,6.9,1012.4,-10.4,0.0,NW,1.0,Changping,2013-12-03 19:00:00
6669,2013,12,3,20,49.0,55.0,9.0,56.0,1100.0,16.0,6.8,1012.6,-10.5,0.0,N,1.0,Changping,2013-12-03 20:00:00
6670,2013,12,3,21,54.0,66.0,9.0,58.0,800.0,16.0,6.7,1012.5,-10.6,0.0,WNW,2.1,Changping,2013-12-03 21:00:00
6671,2013,12,3,22,80.0,83.0,9.0,58.0,800.0,15.0,6.4,1012.2,-10.0,0.0,NW,0.9,Changping,2013-12-03 22:00:00
6672,2013,12,3,23,52.0,56.0,9.0,57.0,1200.0,12.0,6.5,1012.2,-10.3,0.0,NNW,1.0,Changping,2013-12-03 23:00:00
6673,2013,12,4,0,75.0,69.0,9.0,52.0,800.0,15.0,7.6,1012.1,-10.2,0.0,NNE,1.0,Changping,2013-12-04 00:00:00
6674,2013,12,4,1,50.0,57.0,9.0,43.0,1000.0,20.0,8.2,1012.1,-10.2,0.0,N,1.3,Changping,2013-12-04 01:00:00
6675,2013,12,4,2,47.0,56.0,9.0,40.0,900.0,23.0,8.1,1011.9,-10.3,0.0,NNW,1.5,Changping,2013-12-04 02:00:00
6676,2013,12,4,3,48.0,56.0,9.0,47.0,900.0,17.0,6.8,1011.3,-10.0,0.0,SSW,1.9,Changping,2013-12-04 03:00:00
6677,2013,12,4,4,48.0,60.0,9.0,49.0,1100.0,16.0,6.6,1011.3,-10.2,0.0,NW,1.7,Changping,2013-12-04 04:00:00
6678,2013,12,4,5,50.0,57.0,9.0,50.0,1000.0,15.0,6.8,1011.1,-10.5,0.0,NE,1.5,Changping,2013-12-04 05:00:00
6679,2013,12,4,6,53.0,62.0,9.0,51.0,1000.0,13.0,6.3,1011.9,-10.5,0.0,N,2.2,Changping,2013-12-04 06:00:00
6680,2013,12,4,7,48.0,61.0,9.0,50.0,1000.0,14.0,6.9,1012.3,-10.4,0.0,N,2.5,Changping,2013-12-04 07:00:00
6681,2013,12,4,8,49.0,62.0,9.0,49.0,900.0,14.0,8.3,1012.4,-10.1,0.0,N,2.1,Changping,2013-12-04 08:00:00
6682,2013,12,4,9,52.0,63.0,9.0,43.0,1000.0,19.0,11.4,1011.9,-9.6,0.0,NW,1.5,Changping,2013-12-04 09:00:00
6683,2013,12,4,10,46.0,58.0,9.0,37.0,900.0,29.0,12.0,1011.3,-9.7,0.0,NE,1.5,Changping,2013-12-04 10:00:00
6684,2013,12,4,11,45.0,77.0,9.0,36.0,800.0,33.0,13.5,1010.2,-9.1,0.0,NNW,1.5,Changping,2013-12-04 11:00:00
6685,2013,12,4,12,45.0,44.0,9.0,35.0,800.0,35.0,13.1,1008.9,-8.8,0.0,N,1.5,Changping,2013-12-04 12:00:00
6686,2013,12,4,13,49.0,44.0,9.0,37.0,800.0,33.0,13.7,1008.5,-8.9,0.0,ENE,1.5,Changping,2013-12-04 13:00:00
6687,2013,12,4,14,44.0,47.0,9.0,34.0,700.0,36.0,14.2,1008.5,-8.5,0.0,ENE,2.1,Changping,2013-12-04 14:00:00
6688,2013,12,4,15,42.0,43.0,9.0,32.0,700.0,42.0,13.0,1008.8,-7.1,0.0,SE,2.5,Changping,2013-12-04 15:00:00
6689,2013,12,4,16,39.0,49.0,9.0,36.0,700.0,40.0,10.6,1009.1,-7.7,0.0,ESE,1.8,Changping,2013-12-04 16:00:00
6690,2013,12,4,17,65.0,90.0,9.0,51.0,900.0,20.0,9.2,1009.2,-7.9,0.0,N,0.8,Changping,2013-12-04 17:00:00
6691,2013,12,4,18,71.0,85.0,9.0,63.0,1200.0,9.0,7.6,1010.1,-8.5,0.0,NNE,0.1,Changping,2013-12-04 18:00:00
6692,2013,12,4,19,71.0,81.0,9.0,59.0,800.0,9.0,7.1,1010.4,-8.5,0.0,NNW,1.0,Changping,2013-12-04 19:00:00
6693,2013,12,4,20,73.0,77.0,9.0,57.0,800.0,12.0,6.7,1010.8,-8.1,0.0,NW,1.1,Changping,2013-12-04 20:00:00
6694,2013,12,4,21,67.0,72.0,9.0,54.0,800.0,11.0,5.3,1011.4,-7.6,0.0,NNW,0.9,Changping,2013-12-04 21:00:00
6695,2013,12,4,22,69.0,69.0,9.0,54.0,800.0,10.0,5.7,1011.5,-8.2,0.0,NNW,1.4,Changping,2013-12-04 22:00:00
6696,2013,12,4,23,70.0,73.0,9.0,54.0,800.0,10.0,6.0,1011.7,-8.3,0.0,WNW,0.9,Changping,2013-12-04 23:00:00
6697,2013,12,5,0,67.0,69.0,9.0,53.0,800.0,11.0,5.2,1012.0,-7.3,0.0,NNW,0.6,Changping,2013-12-05 00:00:00
6698,2013,12,5,1,80.0,85.0,9.0,57.0,800.0,12.0,6.1,1012.9,-7.5,0.0,E,2.0,Changping,2013-12-05 01:00:00
6699,2013,12,5,2,94.0,103.0,9.0,60.0,800.0,13.0,4.4,1013.6,-6.8,0.0,NNW,1.0,Changping,2013-12-05 02:00:00
6700,2013,12,5,3,74.0,66.0,9.0,51.0,800.0,11.0,6.6,1013.9,-9.8,0.0,N,1.5,Changping,2013-12-05 03:00:00
6701,2013,12,5,4,73.0,67.0,9.0,45.0,800.0,24.0,5.9,1014.7,-10.0,0.0,N,2.1,Changping,2013-12-05 04:00:00
6702,2013,12,5,5,7.0,6.0,9.0,10.0,300.0,56.0,5.2,1015.6,-9.4,0.0,E,1.0,Changping,2013-12-05 05:00:00
6703,2013,12,5,6,6.0,8.0,9.0,21.0,400.0,46.0,4.7,1016.3,-9.9,0.0,N,2.0,Changping,2013-12-05 06:00:00
6704,2013,12,5,7,6.0,7.0,9.0,26.0,500.0,42.0,4.8,1017.5,-11.3,0.0,NE,1.5,Changping,2013-12-05 07:00:00
6705,2013,12,5,8,11.0,12.0,11.0,22.0,400.0,46.0,5.4,1018.3,-10.8,0.0,NNE,2.3,Changping,2013-12-05 08:00:00
6706,2013,12,5,9,9.0,10.0,9.0,18.0,400.0,50.0,7.1,1018.4,-11.6,0.0,NNE,1.5,Changping,2013-12-05 09:00:00
6707,2013,12,5,10,14.0,17.0,9.0,15.0,400.0,51.0,8.3,1017.6,-12.2,0.0,NNE,2.4,Changping,2013-12-05 10:00:00
6708,2013,12,5,11,14.0,12.0,9.0,15.0,400.0,55.0,9.1,1016.6,-12.7,0.0,NW,1.5,Changping,2013-12-05 11:00:00
6709,2013,12,5,12,13.0,13.0,17.0,14.0,400.0,58.0,9.8,1015.5,-12.8,0.0,WNW,1.5,Changping,2013-12-05 12:00:00
6710,2013,12,5,13,5.0,6.0,8.0,12.0,300.0,62.0,10.4,1014.7,-13.7,0.0,NW,1.5,Changping,2013-12-05 13:00:00
6711,2013,12,5,14,8.0,13.0,9.0,14.0,400.0,60.0,10.5,1014.3,-15.1,0.0,NW,1.5,Changping,2013-12-05 14:00:00
6712,2013,12,5,15,13.0,20.0,7.0,14.0,400.0,61.0,10.0,1014.1,-15.5,0.0,WNW,1.5,Changping,2013-12-05 15:00:00
6713,2013,12,5,16,12.0,13.0,6.0,15.0,400.0,62.0,8.6,1013.7,-13.1,0.0,NW,2.4,Changping,2013-12-05 16:00:00
6714,2013,12,5,17,13.0,19.0,9.0,24.0,400.0,53.0,7.3,1013.8,-13.1,0.0,NW,0.9,Changping,2013-12-05 17:00:00
6715,2013,12,5,18,16.0,24.0,9.0,31.0,600.0,39.0,6.3,1013.7,-12.3,0.0,SSW,1.2,Changping,2013-12-05 18:00:00
6716,2013,12,5,19,28.0,30.0,9.0,48.0,900.0,21.0,3.9,1013.6,-12.1,0.0,NW,0.6,Changping,2013-12-05 19:00:00
6717,2013,12,5,20,65.0,71.0,9.0,61.0,800.0,17.0,3.0,1013.4,-12.1,0.0,ENE,1.0,Changping,2013-12-05 20:00:00
6718,2013,12,5,21,51.0,56.0,9.0,53.0,1100.0,13.0,2.2,1013.2,-12.4,0.0,N,1.8,Changping,2013-12-05 21:00:00
6719,2013,12,5,22,60.0,64.0,9.0,53.0,800.0,13.0,1.2,1013.3,-11.3,0.0,ENE,0.6,Changping,2013-12-05 22:00:00
6720,2013,12,5,23,58.0,50.0,9.0,40.0,800.0,19.0,0.7,1012.9,-11.1,0.0,NNW,1.6,Changping,2013-12-05 23:00:00
6721,2013,12,6,0,50.0,50.0,9.0,32.0,800.0,24.0,0.1,1012.4,-11.0,0.0,NNW,0.1,Changping,2013-12-06 00:00:00
6722,2013,12,6,1,59.0,58.0,9.0,39.0,800.0,18.0,-0.3,1012.2,-10.5,0.0,NW,0.7,Changping,2013-12-06 01:00:00
6723,2013,12,6,2,36.0,36.0,9.0,28.0,1100.0,24.0,-0.6,1012.2,-10.8,0.0,N,0.9,Changping,2013-12-06 02:00:00
6724,2013,12,6,3,82.0,85.0,9.0,48.0,800.0,14.0,-1.1,1011.6,-10.5,0.0,NNE,0.2,Changping,2013-12-06 03:00:00
6725,2013,12,6,4,51.0,39.0,9.0,48.0,1200.0,7.0,-1.5,1011.3,-10.1,0.0,N,0.9,Changping,2013-12-06 04:00:00
6726,2013,12,6,5,34.0,35.0,9.0,39.0,900.0,3.0,-1.9,1011.1,-10.0,0.0,NNW,1.3,Changping,2013-12-06 05:00:00
6727,2013,12,6,6,38.0,47.0,9.0,42.0,1200.0,3.0,-2.1,1011.4,-9.7,0.0,SW,0.7,Changping,2013-12-06 06:00:00
6728,2013,12,6,7,55.0,64.0,9.0,47.0,800.0,4.0,-1.9,1012.1,-9.1,0.0,SSW,0.1,Changping,2013-12-06 07:00:00
6729,2013,12,6,8,64.0,92.0,9.0,52.0,800.0,5.0,-0.1,1012.4,-8.5,0.0,NNW,0.7,Changping,2013-12-06 08:00:00
6730,2013,12,6,9,70.0,91.0,9.0,51.0,800.0,1.0,4.0,1012.0,-8.7,0.0,SSW,0.8,Changping,2013-12-06 09:00:00
6731,2013,12,6,10,78.0,86.0,9.0,62.0,800.0,5.0,5.5,1011.1,-9.5,0.0,SSW,1.3,Changping,2013-12-06 10:00:00
6732,2013,12,6,11,111.0,121.0,9.0,70.0,800.0,10.0,6.9,1009.9,-9.1,0.0,SSE,1.6,Changping,2013-12-06 11:00:00
6733,2013,12,6,12,120.0,131.0,9.0,73.0,800.0,14.0,8.2,1009.0,-9.3,0.0,SSE,1.2,Changping,2013-12-06 12:00:00
6734,2013,12,6,13,117.0,118.0,9.0,70.0,800.0,16.0,9.7,1008.2,-8.4,0.0,ESE,1.7,Changping,2013-12-06 13:00:00
6735,2013,12,6,14,117.0,123.0,9.0,72.0,800.0,17.0,10.6,1007.7,-8.1,0.0,SE,1.1,Changping,2013-12-06 14:00:00
6736,2013,12,6,15,118.0,130.0,9.0,84.0,800.0,8.0,10.0,1008.1,-8.2,0.0,ESE,2.0,Changping,2013-12-06 15:00:00
6737,2013,12,6,16,111.0,130.0,9.0,86.0,800.0,4.0,8.4,1008.6,-8.2,0.0,NNW,1.0,Changping,2013-12-06 16:00:00
6738,2013,12,6,17,139.0,150.0,9.0,88.0,800.0,2.0,6.2,1009.2,-7.8,0.0,NE,0.2,Changping,2013-12-06 17:00:00
6739,2013,12,6,18,151.0,164.0,9.0,95.0,800.0,1.0,3.7,1009.6,-7.4,0.0,ENE,0.6,Changping,2013-12-06 18:00:00
6740,2013,12,6,19,153.0,160.0,9.0,95.0,800.0,2.0,3.1,1010.1,-7.7,0.0,N,1.4,Changping,2013-12-06 19:00:00
6741,2013,12,6,20,151.0,141.0,9.0,91.0,800.0,4.0,2.2,1010.5,-7.7,0.0,N,0.9,Changping,2013-12-06 20:00:00
6742,2013,12,6,21,131.0,126.0,9.0,89.0,800.0,3.0,1.1,1010.9,-7.4,0.0,NNW,1.6,Changping,2013-12-06 21:00:00
6743,2013,12,6,22,127.0,124.0,9.0,88.0,800.0,2.0,0.7,1010.8,-7.8,0.0,N,1.2,Changping,2013-12-06 22:00:00
6744,2013,12,6,23,130.0,117.0,9.0,83.0,800.0,4.0,0.1,1010.8,-7.7,0.0,NW,0.8,Changping,2013-12-06 23:00:00
6745,2013,12,7,0,132.0,117.0,9.0,79.0,800.0,4.0,-0.2,1010.7,-7.9,0.0,N,1.6,Changping,2013-12-07 00:00:00
6746,2013,12,7,1,126.0,107.0,9.0,75.0,800.0,4.0,0.2,1010.9,-7.6,0.0,N,1.5,Changping,2013-12-07 01:00:00
6747,2013,12,7,2,101.0,90.0,9.0,72.0,800.0,3.0,-1.2,1011.1,-7.8,0.0,E,0.1,Changping,2013-12-07 02:00:00
